MatchId,market_normalised,Player,Option,legs,first_price,last_price,fixture,kickoff,turnover_within,currencies,currency,distinct_uids,turnover_is_mixed_currency,implied_prob_move,direction,is_sharp_move
33890313,Team goals,Goles equipo,Spain 4 or more,11,2.48,2.27,Spain - Cape Verde,2026-06-15 16:01:07,,2,,11,True,0.0925110132158589,steamer,False
33890238,1-X-2 / 2 goals Up,1-X-2 / Ventaja 2 goles,2,38,8.15,7.46,Mexico - South Africa,2026-06-11 19:05:51,276.65,1,EUR,24,False,0.09249329758713142,steamer,False
33890290,To score or assist (Star Substitute),Marcar gol o asistir (Suplente Estrella),McTominay,44,2.13,1.95,Haiti - Scotland,2026-06-14 01:02:33,,2,,30,True,0.09230769230769244,steamer,False
36966638,Home-side combo (bet builder),Inglaterra,"England win, Over 8.5 corners y Harry Kane to score",10,3.08,2.82,England - Ghana,2026-06-23 20:00:08,38.269999999999996,1,EUR,9,False,0.09219858156028374,steamer,False
33890313,Anytime goalscorer (Star Substitute),Goleador durante el partido (Suplente Estrella),Fabián Ruiz,14,3.68,3.37,Spain - Cape Verde,2026-06-15 16:01:07,329.64,1,EUR,14,False,0.09198813056379819,steamer,False
33890416,Home-side combo (bet builder),Francia,A goal in both halves y Michael Olise 2 or more shots on target,5,3.69,3.38,France - Senegal,2026-06-16 19:02:47,,2,,5,True,0.09171597633136086,steamer,False
36966473,Team corners,Corners equipo,Switzerland 5 or more,11,1.31,1.2,Switzerland - Bosnia And Herzegovina,2026-06-18 19:00:01,,2,,7,True,0.0916666666666668,steamer,False
36966528,1st half: Team corners,1º tiempo: Corners equipo,Japan 3 or more,6,1.91,1.75,Tunisia - Japan,2026-06-21 04:00:01,59.629999999999995,1,EUR,6,False,0.09142857142857137,steamer,False
36966611,Fouls Won (Star Substitute),Faltas recibidas Haaland (Suplente Estrella),2 or more,8,3.35,3.07,Norway - Senegal,2026-06-23 00:00:05,,2,,6,True,0.09120521172638457,steamer,False
33890290,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),McTominay,12,12.0,11.0,Haiti - Scotland,2026-06-14 01:02:33,12.629999999999999,1,EUR,7,False,0.090909090909091,steamer,False
33890220,Anytime goalscorer (Star Substitute),Goleador durante el partido (Suplente Estrella),Luis Diaz,103,2.28,2.09,Uzbekistan - Colombia,2026-06-18 02:00:00,,2,,62,True,0.09090909090909095,steamer,False
36024491,Team corners,Corners equipo,Canada 4 or more,9,1.32,1.21,Canada - Bosnia And Herzegovina,2026-06-12 19:02:13,,2,,9,True,0.09090909090909095,steamer,False
33890444,Home-side combo (bet builder),Inglaterra,England win y Harry Kane to score,105,2.88,2.64,England - Croatia,2026-06-17 20:00:04,,2,,86,True,0.09090909090909094,steamer,False
36966591,Team shots on target,Remates a puerta equipo,Spain 8 or more,10,1.44,1.32,Spain - Saudi Arabia,2026-06-21 16:00:48,186.34,1,EUR,8,False,0.09090909090909094,steamer,False
33890238,1st half: Team corners,1º tiempo: Corners equipo,South Africa 4 or more,8,9.05,8.3,Mexico - South Africa,2026-06-11 19:05:51,33.55,1,EUR,6,False,0.09036144578313245,steamer,False
36966593,Saves (Star Substitute),Paradas Alireza Beiranvand (Suplente Estrella),3 or more,5,1.33,1.22,Belgium - Iran,2026-06-21 19:00:03,21.349999999999998,1,EUR,5,False,0.0901639344262296,steamer,False
33890259,Match fouls,Faltas durante el partido,25 or more,20,2.3,2.11,Qatar - Switzerland,2026-06-13 19:04:43,,2,,8,True,0.09004739336492883,steamer,False
33890419,To score or assist (Star Substitute),Marcar gol o asistir (Suplente Estrella),Antoine Semenyo,52,2.3,2.11,Ghana - Panama,2026-06-17 23:00:50,,2,,43,True,0.09004739336492883,steamer,False
33890290,Match fouls,Faltas durante el partido,28 or more,13,2.3,2.11,Haiti - Scotland,2026-06-14 01:02:33,,2,,3,True,0.09004739336492883,steamer,False
36966485,Match,Partido,Over 1.5 half time goals y Over 1.5 second half goals,5,2.91,2.67,Brazil - Haiti,2026-06-20 00:32:31,1.7,1,EUR,4,False,0.08988764044943828,steamer,False
36966485,Home-side combo (bet builder),Brasil,Brazil win y Vinícius 2 or more shots on target,24,1.94,1.78,Brazil - Haiti,2026-06-20 00:32:31,,2,,20,True,0.08988764044943816,steamer,False
33890291,Match corners,Corners durante el partido,12 or more,13,3.52,3.23,Brazil - Morocco,2026-06-13 22:04:18,,2,,12,True,0.08978328173374611,steamer,False
36966486,Match,Partido,Over 2.5 goals y Over 9.5 corners,8,4.74,4.35,Scotland - Morocco,2026-06-19 22:00:07,14.84,1,EUR,6,False,0.08965517241379334,steamer,False
33890444,Team shots on target,Remates a puerta equipo,England 5 or more,10,1.58,1.45,England - Croatia,2026-06-17 20:00:04,,2,,6,True,0.0896551724137933,steamer,False
33890416,Anytime goalscorer (Star Substitute),Goleador durante el partido (Suplente Estrella),Sadio Mane,5,4.99,4.58,France - Senegal,2026-06-16 19:02:47,26.58,1,EUR,5,False,0.089519650655022,steamer,False
36966485,Shots on target (Star Substitute),Remates a puerta Vinícius (Suplente Estrella),2 or more,55,1.83,1.68,Brazil - Haiti,2026-06-20 00:32:31,,2,,45,True,0.0892857142857144,steamer,False
36966610,Away-side combo (bet builder),Argelia,Algeria win y A goal in both halves,5,2.44,2.24,Jordan - Algeria,2026-06-23 03:00:21,,2,,4,True,0.08928571428571418,steamer,False
36966553,Home-side combo (bet builder),Alemania,Germany win y A goal in both halves,38,2.2,2.02,Germany - Ivory Coast,2026-06-20 20:00:00,,2,,26,True,0.08910891089108913,steamer,False
33890211,Shots on target (Star Substitute),Remates a puerta Lionel Messi (Suplente Estrella),3 or more,5,3.18,2.92,Argentina - Algeria,2026-06-17 01:02:37,32.34,1,EUR,5,False,0.08904109589041095,steamer,False
36966550,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),Ecuador 1 or more,5,1.35,1.24,Ecuador - Curaçao,2026-06-21 00:00:04,10.97,1,EUR,4,False,0.08870967741935498,steamer,False
36966612,Match,Partido,Over 2.5 goals y Over 7.5 corners,16,1.72,1.58,France - Iraq,2026-06-22 21:00:42,147.97,1,EUR,15,False,0.08860759493670868,steamer,False
33890313,Player to score in fisrt ten minutes (from 0:00 to 9:59),Jugador en meter gol en los 10 primeros minutos (del 0:00 al 9:59),Ferran,35,11.7,10.75,Spain - Cape Verde,2026-06-15 16:01:07,,2,,31,True,0.08837209302325577,steamer,False
36966549,To score or assist (Star Substitute),Marcar gol o asistir (Suplente Estrella),Viktor Gyokeres,35,2.47,2.27,Netherlands - Sweden,2026-06-20 17:00:05,,2,,32,True,0.08810572687224667,steamer,False
33890444,Match shots on target,Remates a puerta durante el partido,9 or more,10,1.73,1.59,England - Croatia,2026-06-17 20:00:04,51.75,1,EUR,9,False,0.08805031446540867,steamer,False
36966593,Home-side combo (bet builder),Bélgica,"Belgium win, Over 2.5 goals y Doku to score",8,5.21,4.79,Belgium - Iran,2026-06-21 19:00:03,10.33,1,EUR,2,False,0.08768267223382045,steamer,False
36966553,Home-side combo (bet builder),Alemania,Germany to win 1st half y Germany to win 2nd half,12,3.97,3.65,Germany - Ivory Coast,2026-06-20 20:00:00,15.84,1,EUR,8,False,0.08767123287671225,steamer,False
33890220,Team corners,Corners equipo,Colombia 7 or more,9,2.61,2.4,Uzbekistan - Colombia,2026-06-18 02:00:00,,2,,8,True,0.08750000000000001,steamer,False
33890291,Team corners,Corners equipo,Morocco 7 or more,9,6.85,6.3,Brazil - Morocco,2026-06-13 22:04:18,,2,,9,True,0.08730158730158712,steamer,False
36966553,To score or assist (Star Substitute),Marcar gol o asistir (Suplente Estrella),Havertz,66,1.87,1.72,Germany - Ivory Coast,2026-06-20 20:00:00,,2,,55,True,0.08720930232558163,steamer,False
33890309,1-X-2 / 2 goals Up,1-X-2 / Ventaja 2 goles,X,14,3.37,3.1,Usa - Paraguay,2026-06-13 01:02:10,28.189999999999998,1,EUR,9,False,0.08709677419354844,steamer,False
36966591,Team Shots,Remates equipo,Spain 21 or more,7,1.5,1.38,Spain - Saudi Arabia,2026-06-21 16:00:48,,2,,7,True,0.08695652173913065,steamer,False
33890416,Match,Partido,Over 7.5 corners y Mbappe to score,10,2.5,2.3,France - Senegal,2026-06-16 19:02:47,4.890000000000001,1,EUR,5,False,0.08695652173913049,steamer,False
36966590,To score or assist (Star Substitute),Marcar gol o asistir (Suplente Estrella),Valverde,47,2.52,2.32,Uruguay - Cape Verde,2026-06-21 22:00:33,,2,,30,True,0.08620689655172427,steamer,False
36966593,Home-side combo (bet builder),Bélgica,Belgium to win both halves y Over 3.5 goals,7,6.3,5.8,Belgium - Iran,2026-06-21 19:00:03,21.62,1,EUR,3,False,0.08620689655172427,steamer,False
37224190,Home-side combo (bet builder),Colombia,Colombia win y A goal in both halves,5,1.64,1.51,Colombia - Jordan,2026-06-07 23:06:06,4.9799999999999995,1,EUR,4,False,0.08609271523178819,steamer,False
36966486,1-X-2 / 2 goals Up,1-X-2 / Ventaja 2 goles,2,525,1.77,1.63,Scotland - Morocco,2026-06-19 22:00:07,,3,,278,True,0.08588957055214723,steamer,False
36966550,1-X-2 / 2 goals Up,1-X-2 / Ventaja 2 goles,X,6,10.0,9.21,Ecuador - Curaçao,2026-06-21 00:00:04,0.73,1,EUR,2,False,0.08577633007600421,steamer,False
36966612,Home-side combo (bet builder),Francia,"France win, Over 3.5 goals y Mbappe to score",38,2.28,2.1,France - Iraq,2026-06-22 21:00:42,,2,,33,True,0.08571428571428558,steamer,False
36966466,Team Shots,Remates equipo,South Korea 10 or more,5,1.78,1.64,Mexico - South Korea,2026-06-19 01:00:38,,2,,4,True,0.08536585365853648,steamer,False
36966609,1-X-2 / 2 goals Up,1-X-2 / Ventaja 2 goles,1,338,1.53,1.41,Argentina - Austria,2026-06-22 17:00:58,,2,,199,True,0.08510638297872343,steamer,False
33890291,Match corners,Corners durante el partido,8 or more,59,1.53,1.41,Brazil - Morocco,2026-06-13 22:04:18,,2,,53,True,0.08510638297872343,steamer,False
36966612,Home-side combo (bet builder),Francia,"France win, Over 2.5 goals y Mbappe first goalscorer",9,4.21,3.88,France - Iraq,2026-06-22 21:00:42,,2,,8,True,0.08505154639175264,steamer,False
36966553,Team corners,Corners equipo,Germany 7 or more,20,2.17,2.0,Germany - Ivory Coast,2026-06-20 20:00:00,,2,,18,True,0.08499999999999999,steamer,False
36966480,To score or assist (Star Substitute),Marcar gol o asistir (Suplente Estrella),Balogun,55,1.92,1.77,Usa - Australia,2026-06-19 19:00:27,,2,,45,True,0.08474576271186435,steamer,False
33890290,Team corners,Corners equipo,Haiti 3 or more,16,1.41,1.3,Haiti - Scotland,2026-06-14 01:02:33,,2,,13,True,0.08461538461538448,steamer,False
33890313,Team corners,Corners equipo,Spain 7 or more,45,1.41,1.3,Spain - Cape Verde,2026-06-15 16:01:07,,2,,38,True,0.08461538461538448,steamer,False
33890444,Home-side combo (bet builder),Inglaterra,England win y A goal in both halves,15,2.82,2.6,England - Croatia,2026-06-17 20:00:04,,2,,13,True,0.08461538461538448,steamer,False
37183317,1-X-2 / 2 goals Up,1-X-2 / Ventaja 2 goles,1,12,1.54,1.42,Universidad Católica - Universidad de Concepción,2026-06-14 21:30:38,,2,,6,True,0.08450704225352124,steamer,False
37238914,To score or assist (Star Substitute),Marcar gol o asistir (Suplente Estrella),David Larrubia,17,2.44,2.25,Malaga - Las Palmas,2026-06-10 19:01:06,146.25,1,EUR,13,False,0.08444444444444435,steamer,False
36966485,Shots on target (Star Substitute),Remates a puerta Matheus Cunha (Suplente Estrella),2 or more,7,2.7,2.49,Brazil - Haiti,2026-06-20 00:32:31,118.0,1,EUR,7,False,0.08433734939759027,steamer,False
33890220,Anytime goalscorer (Star Substitute),Goleador durante el partido (Suplente Estrella),James Rodríguez,8,3.22,2.97,Uzbekistan - Colombia,2026-06-18 02:00:00,,2,,8,True,0.08417508417508415,steamer,False
36966480,Match shots on target,Remates a puerta durante el partido,11 or more,6,3.1,2.86,Usa - Australia,2026-06-19 19:00:27,,2,,6,True,0.08391608391608407,steamer,False
36966591,Team Shots,Remates equipo,Spain 27 or more,5,2.72,2.51,Spain - Saudi Arabia,2026-06-21 16:00:48,166.0,1,EUR,4,False,0.0836653386454185,steamer,False
33890259,Match,Partido,Over 2.5 goals y Over 9.5 corners,8,3.11,2.87,Qatar - Switzerland,2026-06-13 19:04:43,12.52,1,EUR,6,False,0.08362369337979082,steamer,False
36966472,Anytime goalscorer (Star Substitute),Goleador durante el partido (Suplente Estrella),Jonathan David,35,2.08,1.92,Canada - Qatar,2026-06-18 22:00:44,292.58,1,EUR,23,False,0.08333333333333351,steamer,False
33890309,Match shots on target,Remates a puerta durante el partido,7 or more,5,1.3,1.2,Usa - Paraguay,2026-06-13 01:02:10,,2,,4,True,0.08333333333333348,steamer,False
36966638,Match corners,Corners durante el partido,11 or more,10,2.73,2.52,England - Ghana,2026-06-23 20:00:08,1534.4,1,EUR,9,False,0.08333333333333334,steamer,False
36966480,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Pulisic,5,13.0,12.0,Usa - Australia,2026-06-19 19:00:27,33.58,1,EUR,5,False,0.08333333333333322,steamer,False
33890306,1st half: Team corners,1º tiempo: Corners equipo,Curaçao 3 or more,5,13.0,12.0,Germany - Curaçao,2026-06-14 17:01:45,131.2,1,EUR,5,False,0.08333333333333322,steamer,False
36966591,Player to score in fisrt ten minutes (from 0:00 to 9:59),Jugador en meter gol en los 10 primeros minutos (del 0:00 al 9:59),Dani Olmo,7,13.0,12.0,Spain - Saudi Arabia,2026-06-21 16:00:48,60.83,1,EUR,6,False,0.08333333333333322,steamer,False
33890306,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),Curaçao 5 or more,7,13.0,12.0,Germany - Curaçao,2026-06-14 17:01:45,,2,,6,True,0.08333333333333322,steamer,False
33890416,Home-side combo (bet builder),Francia,"France win, Over 10.5 corners y Mbappe to score 2 or more goals",9,13.0,12.0,France - Senegal,2026-06-16 19:02:47,66.33,1,EUR,8,False,0.08333333333333322,steamer,False
36966609,Player to score in fisrt ten minutes (from 0:00 to 9:59),Jugador en meter gol en los 10 primeros minutos (del 0:00 al 9:59),Lionel Messi,62,13.0,12.0,Argentina - Austria,2026-06-22 17:00:58,,2,,54,True,0.08333333333333322,steamer,False
36966640,Home-side combo (bet builder),Portugal,"Portugal win, Over 8.5 corners y Cristiano Ronaldo to score a Hat trick (three or more goals)",9,13.0,12.0,Portugal - Uzbekistan,2026-06-23 17:00:06,64.45,1,EUR,7,False,0.08333333333333322,steamer,False
36966640,Home-side combo (bet builder),Portugal,"Portugal win, Portugal to score in both halves y Over 8.5 corners",6,2.86,2.64,Portugal - Uzbekistan,2026-06-23 17:00:06,72.99,1,EUR,6,False,0.0833333333333332,steamer,False
36024493,Home-side combo (bet builder),Suecia,Sweden win y Viktor Gyokeres to score,22,3.38,3.12,Sweden - Tunisia,2026-06-15 02:00:33,49.18,1,EUR,15,False,0.08333333333333319,steamer,False
36966612,Match corners,Corners durante el partido,13 or more,10,3.77,3.48,France - Iraq,2026-06-22 21:00:42,,2,,9,True,0.08333333333333316,steamer,False
36966591,To score and Assist,Marcar gol y asistir,Lamine Yamal,8,3.52,3.25,Spain - Saudi Arabia,2026-06-21 16:00:48,,2,,8,True,0.08307692307692303,steamer,False
36966469,Match shots on target,Remates a puerta durante el partido,8 or more,5,1.7,1.57,Czech Republic - South Africa,2026-06-18 16:00:09,107.39,1,EUR,5,False,0.08280254777070055,steamer,False
33890291,Shots on target (Star Substitute),Remates a puerta Raphinha (Suplente Estrella),3 or more,5,6.55,6.05,Brazil - Morocco,2026-06-13 22:04:18,67.35,1,EUR,5,False,0.08264462809917356,steamer,False
36024491,Match fouls,Faltas durante el partido,32 or more,15,2.5,2.31,Canada - Bosnia And Herzegovina,2026-06-12 19:02:13,87.32,1,EUR,4,False,0.08225108225108219,steamer,False
33890313,First to score for their team (Star Substitute),Jugador en meter el 1º gol del equipo (Suplente Estrella),Oyarzabal,6,3.16,2.92,Spain - Cape Verde,2026-06-15 16:01:07,90.52,1,EUR,6,False,0.08219178082191786,steamer,False
36966480,Team shots on target,Remates a puerta equipo,Usa 4 or more,5,1.32,1.22,Usa - Australia,2026-06-19 19:00:27,,2,,5,True,0.08196721311475413,steamer,False
33890416,Player to Score Free-Kick,Marcar gol de falta directa,Mbappe,5,66.0,61.0,France - Senegal,2026-06-16 19:02:47,27.5,1,EUR,4,False,0.08196721311475412,steamer,False
33890306,Team corners,Corners equipo,Germany 9 or more,27,1.85,1.71,Germany - Curaçao,2026-06-14 17:01:45,,2,,18,True,0.08187134502923987,steamer,False
36966638,Match,Partido,Over 9.5 corners y Harry Kane to score,6,3.58,3.31,England - Ghana,2026-06-23 20:00:08,38.97,1,EUR,3,False,0.08157099697885196,steamer,False
36966549,Anytime goalscorer (Star Substitute),Goleador durante el partido (Suplente Estrella),Isak,8,3.05,2.82,Netherlands - Sweden,2026-06-20 17:00:05,52.67,1,EUR,8,False,0.0815602836879432,steamer,False
36966553,To score or assist (Star Substitute),Marcar gol o asistir (Suplente Estrella),Florian Wirtz,20,1.99,1.84,Germany - Ivory Coast,2026-06-20 20:00:00,88.56,1,EUR,17,False,0.08152173913043483,steamer,False
33890220,Away-side combo (bet builder),Colombia,"Colombia win, Over 2.5 goals y Over 8.5 corners",12,3.98,3.68,Uzbekistan - Colombia,2026-06-18 02:00:00,,2,,10,True,0.08152173913043483,steamer,False
33890444,Home-side combo (bet builder),Inglaterra,"England win, Over 2.5 goals y Over 8.5 corners",13,4.79,4.43,England - Croatia,2026-06-17 20:00:04,150.09,1,EUR,9,False,0.08126410835214462,steamer,False
36966591,Anytime goalscorer (Star Substitute),Goleador durante el partido (Suplente Estrella),Pedri,31,4.79,4.43,Spain - Saudi Arabia,2026-06-21 16:00:48,49.18,1,EUR,13,False,0.08126410835214462,steamer,False
33890313,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),Cape Verde 5 or more,6,12.0,11.1,Spain - Cape Verde,2026-06-15 16:01:07,,2,,6,True,0.08108108108108125,steamer,False
33890416,Player to score in fisrt ten minutes (from 0:00 to 9:59),Jugador en meter gol en los 10 primeros minutos (del 0:00 al 9:59),Mbappe,30,12.0,11.1,France - Senegal,2026-06-16 19:02:47,,2,,29,True,0.08108108108108125,steamer,False
36966469,Shots on target (Star Substitute),Remates a puerta Patrik Schick (Suplente Estrella),2 or more,18,2.4,2.22,Czech Republic - South Africa,2026-06-18 16:00:09,487.38,1,EUR,16,False,0.08108108108108092,steamer,False
33890313,Team Shots,Remates equipo,Spain 24 or more,6,2.4,2.22,Spain - Cape Verde,2026-06-15 16:01:07,,2,,6,True,0.08108108108108092,steamer,False
33890313,Player to score in 1st half,Jugador en meter gol en el 1º tiempo,Lamine Yamal,7,3.47,3.21,Spain - Cape Verde,2026-06-15 16:01:07,29.35,1,EUR,4,False,0.0809968847352024,steamer,False
36966609,1st half: Team corners,1º tiempo: Corners equipo,Austria 3 or more,8,4.68,4.33,Argentina - Austria,2026-06-22 17:00:58,76.5,1,EUR,8,False,0.0808314087759814,steamer,False
36966486,Away-side combo (bet builder),Marruecos,"Morocco win, Over 2.5 goals y Over 10.5 corners",5,8.43,7.8,Scotland - Morocco,2026-06-19 22:00:07,32.07,1,EUR,5,False,0.08076923076923084,steamer,False
33890309,Team corners,Corners equipo,Paraguay 4 or more,11,1.74,1.61,Usa - Paraguay,2026-06-13 01:02:10,,2,,11,True,0.08074534161490682,steamer,False
36966591,Home-side combo (bet builder),España,"Spain win, Over 2.5 goals y Oyarzabal to score",11,2.01,1.86,Spain - Saudi Arabia,2026-06-21 16:00:48,75.77000000000001,1,EUR,9,False,0.08064516129032237,steamer,False
36966590,Home-side combo (bet builder),Uruguay,Uruguay win y Valverde 2 or more shots on target,8,3.76,3.48,Uruguay - Cape Verde,2026-06-21 22:00:33,40.67,1,EUR,7,False,0.08045977011494249,steamer,False
36966472,Player to score in 1st half,Jugador en meter gol en el 1º tiempo,Jonathan David,8,4.58,4.24,Canada - Qatar,2026-06-18 22:00:44,29.89,1,EUR,4,False,0.08018867924528286,steamer,False
36966638,Match,Partido,Over 2.5 goals y Over 7.5 corners,13,2.43,2.25,England - Ghana,2026-06-23 20:00:08,69.12,1,EUR,11,False,0.08000000000000004,steamer,False
33890238,To be carded (only players and in play)(Star Substitute),Recibir tarjeta (sólo jugadores y en juego)(Suplente Estrella),Khuliso Johnson Mudau,7,3.38,3.13,Mexico - South Africa,2026-06-11 19:05:51,133.5,1,EUR,6,False,0.07987220447284336,steamer,False
36024492,Match corners,Corners durante el partido,9 or more,28,1.63,1.51,Australia - Turkey,2026-06-14 04:00:30,,2,,26,True,0.07947019867549675,steamer,False
33890291,Team corners,Corners equipo,Brazil 5 or more,42,1.63,1.51,Brazil - Morocco,2026-06-13 22:04:18,,2,,38,True,0.07947019867549675,steamer,False
33890313,Saves (Star Substitute),Paradas Vozinha (Suplente Estrella),6 or more,7,3.27,3.03,Spain - Cape Verde,2026-06-15 16:01:07,200.32999999999998,1,EUR,7,False,0.07920792079207926,steamer,False
36966473,Match,Partido,Over 2.5 goals y Over 7.5 corners,27,2.59,2.4,Switzerland - Bosnia And Herzegovina,2026-06-18 19:00:01,59.47,1,EUR,24,False,0.0791666666666667,steamer,False
36966486,Away-side combo (bet builder),Marruecos,Morocco win y Over 2.5 goals,35,3.0,2.78,Scotland - Morocco,2026-06-19 22:00:07,184.65,1,EUR,24,False,0.07913669064748219,steamer,False
36966591,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Dani Olmo,18,7.5,6.95,Spain - Saudi Arabia,2026-06-21 16:00:48,,2,,18,True,0.07913669064748198,steamer,False
36024518,Away-side combo (bet builder),Noruega,"Norway win, Over 8.5 corners y Haaland 2 or more shots on target",16,2.47,2.29,Iraq - Norway,2026-06-16 22:00:57,41.27,1,EUR,12,False,0.07860262008733632,steamer,False
36966591,Player to score in 1st half,Jugador en meter gol en el 1º tiempo,Oyarzabal,17,2.75,2.55,Spain - Saudi Arabia,2026-06-21 16:00:48,104.81,1,EUR,12,False,0.07843137254901972,steamer,False
36966591,Team corners,Corners equipo,Spain 10 or more,20,2.75,2.55,Spain - Saudi Arabia,2026-06-21 16:00:48,,2,,17,True,0.07843137254901972,steamer,False
36966549,Anytime goalscorer (Star Substitute),Goleador durante el partido (Suplente Estrella),Cody Gakpo,16,2.75,2.55,Netherlands - Sweden,2026-06-20 17:00:05,87.09,1,EUR,15,False,0.07843137254901972,steamer,False
36966612,Home-side combo (bet builder),Francia,"France win, Over 10.5 corners y Mbappe to score",9,3.58,3.32,France - Iraq,2026-06-22 21:00:42,23.119999999999997,1,EUR,8,False,0.07831325301204835,steamer,False
36024491,Shots on target (Star Substitute),Remates a puerta Jonathan David (Suplente Estrella),2 or more,11,2.48,2.3,Canada - Bosnia And Herzegovina,2026-06-12 19:02:13,,2,,11,True,0.07826086956521741,steamer,False
33890259,1st half: Team corners,1º tiempo: Corners equipo,Switzerland 4 or more,11,1.93,1.79,Qatar - Switzerland,2026-06-13 19:04:43,,2,,10,True,0.0782122905027931,steamer,False
36966553,Home-side combo (bet builder),Alemania,Germany win y Havertz to score,33,2.76,2.56,Germany - Ivory Coast,2026-06-20 20:00:00,162.44,1,EUR,29,False,0.07812499999999983,steamer,False
33890313,Team Shots,Remates equipo,Spain 20 or more,13,1.52,1.41,Spain - Cape Verde,2026-06-15 16:01:07,,2,,10,True,0.07801418439716308,steamer,False
36966486,To score or assist (Star Substitute),Marcar gol o asistir (Suplente Estrella),Ismael Saibari,31,2.35,2.18,Scotland - Morocco,2026-06-19 22:00:07,,2,,30,True,0.07798165137614671,steamer,False
33890305,To score or assist (Star Substitute),Marcar gol o asistir (Suplente Estrella),Nicolas Pepe,10,3.2,2.97,Ivory Coast - Ecuador,2026-06-14 23:03:23,146.6,1,EUR,9,False,0.07744107744107734,steamer,False
36966553,Team corners,Corners equipo,Ivory Coast 5 or more,12,3.2,2.97,Germany - Ivory Coast,2026-06-20 20:00:00,4.34,1,EUR,9,False,0.07744107744107734,steamer,False
36966609,Shots on target (Star Substitute),Remates a puerta Lionel Messi (Suplente Estrella),3 or more,31,3.48,3.23,Argentina - Austria,2026-06-22 17:00:58,,2,,31,True,0.0773993808049537,steamer,False
36024491,Team corners,Corners equipo,Bosnia And Herzegovina 7 or more,6,9.75,9.05,Canada - Bosnia And Herzegovina,2026-06-12 19:02:13,,2,,6,True,0.07734806629834254,steamer,False
36024518,Match corners,Corners durante el partido,10 or more,28,1.95,1.81,Iraq - Norway,2026-06-16 22:00:57,,2,,24,True,0.07734806629834247,steamer,False
33890259,Match corners,Corners durante el partido,10 or more,24,1.95,1.81,Qatar - Switzerland,2026-06-13 19:04:43,,2,,23,True,0.07734806629834247,steamer,False
33890306,Anytime goalscorer (Star Substitute),Goleador durante el partido (Suplente Estrella),Musiala,19,1.95,1.81,Germany - Curaçao,2026-06-14 17:01:45,205.96,1,EUR,15,False,0.07734806629834247,steamer,False
36966593,Home-side combo (bet builder),Bélgica,Belgium to win 1st half y Belgium to win 2nd half,21,3.77,3.5,Belgium - Iran,2026-06-21 19:00:03,36.77,1,EUR,10,False,0.07714285714285697,steamer,False
36024492,Shots on target (Star Substitute),Remates a puerta Arda Güler (Suplente Estrella),2 or more,9,3.08,2.86,Australia - Turkey,2026-06-14 04:00:30,,2,,8,True,0.07692307692307705,steamer,False
36966480,Player to score in fisrt ten minutes (from 0:00 to 9:59),Jugador en meter gol en los 10 primeros minutos (del 0:00 al 9:59),Balogun,7,14.0,13.0,Usa - Australia,2026-06-19 19:00:27,18.88,1,EUR,5,False,0.07692307692307704,steamer,False
36966528,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Daizen Maeda,5,14.0,13.0,Tunisia - Japan,2026-06-21 04:00:01,7.33,1,EUR,5,False,0.07692307692307704,steamer,False
33890444,Hat trick (three or more goals) (Star Substitute),Hat trick (tres o más goles) (Suplente Estrella),Harry Kane,62,28.0,26.0,England - Croatia,2026-06-17 20:00:04,,2,,46,True,0.07692307692307704,steamer,False
36966553,Player to score in fisrt ten minutes (from 0:00 to 9:59),Jugador en meter gol en los 10 primeros minutos (del 0:00 al 9:59),Havertz,10,14.0,13.0,Germany - Ivory Coast,2026-06-20 20:00:00,40.2,1,EUR,10,False,0.07692307692307704,steamer,False
36966480,Saves (Star Substitute),Paradas Patrick Beach (Suplente Estrella),4 or more,7,1.68,1.56,Usa - Australia,2026-06-19 19:00:27,14.66,1,EUR,7,False,0.07692307692307683,steamer,False
36966472,Match corners,Corners durante el partido,9 or more,37,1.4,1.3,Canada - Qatar,2026-06-18 22:00:44,,2,,31,True,0.0769230769230768,steamer,False
33890444,Match,Partido,Over 7.5 corners y Harry Kane to score,13,3.09,2.87,England - Croatia,2026-06-17 20:00:04,39.23,1,EUR,10,False,0.07665505226480812,steamer,False
36966466,Shots (Star Substitute),Remates Kang-In Lee (Suplente Estrella),2 or more,6,1.97,1.83,Mexico - South Korea,2026-06-19 01:00:38,328.93,1,EUR,5,False,0.0765027322404371,steamer,False
33890312,Team Shots,Remates equipo,Saudi Arabia 9 or more,9,1.97,1.83,Saudi Arabia - Uruguay,2026-06-15 22:03:57,264.67,1,EUR,8,False,0.0765027322404371,steamer,False
37173238,Match,Partido,Both teams to score y Over 7.5 corners,7,1.83,1.7,Galway United FC - Dundalk,2026-06-12 18:45:11,1.12,1,EUR,4,False,0.07647058823529428,steamer,False
